,0,1
244,278,187
245,279,187
246,279,187
247,281,187
248,283,187
249,283,187
250,286,187
251,287,187
252,287,187
253,288,187
254,289,187
255,291,188
256,292,188
257,293,187
258,293,188
259,293,188
260,294,188
261,296,188
262,297,188
263,297,187
264,298,187
265,301,188
266,301,188
267,302,188
268,304,188
269,305,188
270,305,188
271,306,188
272,308,188
273,309,189
274,312,188
275,313,189
276,314,188
277,315,189
278,315,188
279,319,188
280,319,189
281,319,189
282,320,188
283,323,189
284,323,189
285,325,189
286,328,189
287,328,189
288,329,189
289,329,189
290,331,189
291,332,189
292,333,189
293,333,189
294,333,189
295,336,189
296,337,189
297,337,189
298,337,189
299,340,189
300,341,189
301,341,189
302,341,189
303,344,189
304,345,189
305,345,189
306,347,189
307,347,189
308,349,189
309,351,189
310,352,189
311,352,190
312,353,190
313,356,189
314,357,190
315,357,189
316,357,190
317,357,190
318,358,190
319,361,190
320,361,190
321,362,190
322,362,190
323,365,190
324,365,190
325,366,190
326,369,190
327,370,190
328,370,190
329,370,190
330,373,190
331,374,190
332,375,191
333,377,191
334,379,191
335,379,191
336,379,191
337,381,191
338,383,191
339,383,191
340,383,191
341,384,191
342,387,191
343,387,191
344,387,191
345,388,191
346,391,191
347,391,191
348,392,191
349,395,191
350,396,191
351,396,191
352,397,191
353,397,191
354,399,191
355,400,191
356,401,191
357,401,191
358,403,191
359,405,191
360,405,191
361,405,191
362,406,191
363,407,191
364,409,191
365,410,192
366,411,191
367,411,192
368,411,192
369,415,192
370,415,192
371,416,192
372,416,192
373,416,192
374,419,192
375,420,192
376,420,192
377,421,192
378,423,192
379,424,192
380,425,192
381,425,192
382,425,193
383,426,192
384,429,193
385,429,193
386,429,193
387,430,193
388,433,193
389,433,193
390,434,193
391,435,193
392,437,193
393,438,193
394,438,193
395,439,193
396,441,193
397,441,193
398,442,193
399,443,193
400,443,193
401,445,193
402,446,193
403,446,193
404,447,193
405,447,193
406,450,193
407,451,193
408,451,193
409,452,193
410,455,193
411,456,193
412,456,194
413,457,193
414,459,193
415,460,194
416,461,193
417,461,193
418,464,194
419,464,194
420,465,194
421,465,194
422,467,194
423,469,194
424,469,194
425,473,194
426,473,194
427,476,194
428,477,194
429,477,195
430,478,194
431,478,194
432,481,195
433,482,195
434,483,195
435,483,195
436,483,195
437,484,195
438,487,195
439,487,195
440,487,195
441,487,195
442,488,195
443,488,195
444,491,195
445,491,195
446,491,195
447,491,195
448,493,195
449,495,195
450,497,195
451,497,195
452,497,195
453,498,195
454,500,196
455,501,195
456,501,195
457,501,195
458,502,196
459,504,195
460,505,195
461,505,195
462,505,195
463,506,195
464,507,195
465,509,195
466,509,195
467,509,195
468,509,196
469,510,196
470,512,196
471,512,196
472,512,196
473,513,196
474,514,196
475,515,196
476,515,196
477,515,196
478,516,196
479,517,196
480,517,196
481,518,196
482,519,196
483,519,196
484,519,196
485,519,196
486,520,196
487,520,196
488,520,196
489,521,196
490,521,196
491,521,196
492,521,196
493,522,196
494,522,196
495,523,196
496,523,196
497,523,196
498,523,196
499,523,196
500,523,196
501,524,196
502,524,196
503,524,196
504,524,196
505,525,196
506,525,196
507,525,197
508,525,197
509,525,197
510,525,197
511,525,197
512,525,197
513,525,197
514,525,197
515,526,197
516,526,197
517,526,197
518,526,197
519,526,196
520,526,196
521,526,196
522,526,196
523,526,196
524,526,196
525,527,197
